"CUSTOMER_ID","NAME","CITY","SIGNUP_DATE","TARIFF_ID","TARIFF_ID","NAME","MONTHLY_FEE","DATA_LIMIT","MINUTE_LIMIT","SMS_LIMIT"
7396,Yasemin,MANİSA,2027-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7408,Enes,BİTLİS,2027-12-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7409,Kadir,BAYBURT,2026-02-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7414,Fatma,KIRŞEHİR,2025-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7420,Zeynep,BURDUR,2026-03-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7424,Zeynep,IĞDIR,2026-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7425,Süleyman,ŞANLIURFA,2027-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7429,Havva,AMASYA,2025-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7437,Emine,ELAZIĞ,2025-06-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7444,Osman,GÜMÜŞHANE,2026-07-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7445,Murat,MARDİN,2026-10-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7446,Emine,ARTVİN,2025-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7449,Dilek,DÜZCE,2026-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7450,Metin,NEVŞEHİR,2025-11-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7455,Sultan,ERZİNCAN,2025-10-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7456,Meryem,ISPARTA,2027-06-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7457,Esra,IĞDIR,2026-07-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7459,Ali,BATMAN,2026-01-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7462,Emine,İSTANBUL,2026-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7463,Hacer,TOKAT,2026-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7471,Yasemin,TOKAT,2026-04-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7473,Murat,MERSİN,2026-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7476,Hatice,ERZURUM,2026-05-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7477,Sultan,KIRIKKALE,2028-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7488,Abdullah,MARDİN,2027-08-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7492,Fadime,YALOVA,2026-09-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7496,Murat,HAKKARİ,2026-07-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7498,Rabia,ÇANKIRI,2026-11-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7501,Fatma,ANTALYA,2025-06-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7506,Osman,OSMANİYE,2027-05-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7508,Yasemin,TOKAT,2025-10-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7510,Hüseyin,ISPARTA,2026-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7514,Rabia,SİVAS,2027-03-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7518,Kadir,YOZGAT,2026-10-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7208,Hakan,KARABÜK,2027-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7213,Hakan,ELAZIĞ,2027-04-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7217,Hakan,MANİSA,2025-04-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7219,Yasemin,ARDAHAN,2028-05-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7222,Emre,KARABÜK,2027-05-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7223,Özlem,GÜMÜŞHANE,2027-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7226,Dilek,ERZURUM,2027-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7228,Yasin,KOCAELİ,2027-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7233,Muhammed,BARTIN,2025-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7234,Elif,SAKARYA,2026-12-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7236,İsmail,HAKKARİ,2026-12-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7237,Fadime,MERSİN,2026-11-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7239,Ahmet,ARTVİN,2025-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7241,Yağmur,ARDAHAN,2027-03-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7244,Rabia,DÜZCE,2025-06-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7245,Osman,ŞANLIURFA,2026-02-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7246,Hülya,KARS,2026-11-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7249,Zeynep,KONYA,2026-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7250,Meryem,EDİRNE,2025-06-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7252,Yağmur,AĞRI,2026-08-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7258,Hülya,YOZGAT,2027-01-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7259,Abdullah,KAYSERİ,2027-07-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7262,Süleyman,GİRESUN,2026-04-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7263,Metin,MUŞ,2025-11-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7266,Serkan,UŞAK,2025-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7274,Yasin,ÇANKIRI,2027-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7277,İsmail,AKSARAY,2027-01-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7281,Hülya,VAN,2027-01-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7283,Sevim,BİTLİS,2028-03-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7284,Sevim,BATMAN,2027-05-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7285,Meryem,ÇANAKKALE,2028-04-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7292,Meryem,ELAZIĞ,2026-08-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7299,Zeynep,ISPARTA,2026-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7302,Kadir,KARABÜK,2027-01-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7304,Hatice,BURDUR,2026-09-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7305,Ramazan,KIRIKKALE,2027-04-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7314,Yasemin,ÇANAKKALE,2026-02-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7317,Abdullah,KASTAMONU,2025-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7320,Hacer,OSMANİYE,2027-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7331,Fatma,SİVAS,2027-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7332,Zehra,NİĞDE,2025-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7333,Yasemin,KÜTAHYA,2026-03-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7339,Meryem,SAMSUN,2027-08-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7340,İbrahim,VAN,2026-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7343,Emre,MUŞ,2026-12-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7344,Mustafa,DİYARBAKIR,2027-02-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7360,Hülya,ÇORUM,2026-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7046,Hülya,KÜTAHYA,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7047,Enes,ISPARTA,2026-02-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7054,Adem,KARS,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7059,Metin,İZMİR,2025-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7062,Büşra,MERSİN,2025-04-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7063,Fadime,DÜZCE,2027-06-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7066,Melek,TUNCELİ,2027-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7068,Songül,ANKARA,2026-11-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7073,Kübra,ORDU,2026-09-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7076,Mustafa,SİNOP,2025-10-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7079,Sultan,GİRESUN,2025-10-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7083,Yasemin,MUĞLA,2026-02-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7085,Tuğba,GİRESUN,2025-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7096,Dilek,HAKKARİ,2026-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7101,Adem,GAZİANTEP,2026-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7102,Mustafa,OSMANİYE,2027-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7106,Metin,SAKARYA,2026-06-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7109,Hatice,İSTANBUL,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7110,Ramazan,KAHRAMANMARAŞ,2026-08-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7113,Serkan,YOZGAT,2026-12-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7117,Melek,KOCAELİ,2025-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7119,Hacer,BİLECİK,2026-02-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7124,Sevim,BİLECİK,2026-03-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7125,Hülya,ZONGULDAK,2027-01-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7126,Burak,SİVAS,2026-04-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7129,Kübra,ERZURUM,2026-10-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7138,Hacer,BİNGÖL,2025-06-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7141,Tuğba,VAN,2025-08-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7148,Kübra,ESKİŞEHİR,2026-10-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7151,Yusuf,KÜTAHYA,2027-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7152,Murat,KARABÜK,2025-06-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7153,Sultan,SİVAS,2027-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7154,Metin,SAMSUN,2025-10-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7156,Süleyman,MERSİN,2026-05-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7157,Yasemin,BALIKESİR,2026-07-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7163,Havva,MERSİN,2025-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7169,Ramazan,BATMAN,2025-02-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7173,Elif,SAMSUN,2026-08-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7177,Fatih,AYDIN,2025-11-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7179,Hatice,BARTIN,2027-02-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7184,Serkan,ORDU,2028-01-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7186,Ali,ESKİŞEHİR,2025-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7191,Sevim,AKSARAY,2027-02-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7192,Enes,İZMİR,2025-03-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7193,Burak,ISPARTA,2027-06-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7195,Sevim,DİYARBAKIR,2025-12-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7199,Esra,ŞANLIURFA,2027-03-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7203,Meryem,BALIKESİR,2026-09-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6889,Hakan,TRABZON,2025-08-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6892,Rabia,MUĞLA,2028-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6895,Hasan,DİYARBAKIR,2027-04-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6896,Burak,SİVAS,2025-12-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6901,Ahmet,DENİZLİ,2025-06-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6915,İsmail,İSTANBUL,2027-04-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6917,Melek,DİYARBAKIR,2025-02-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6918,Murat,KİLİS,2026-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6919,Abdullah,MALATYA,2025-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6921,Enes,ISPARTA,2027-03-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6923,Meryem,KONYA,2026-05-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6928,İsmail,AĞRI,2026-05-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6951,Burak,UŞAK,2027-12-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6956,Kübra,ARTVİN,2027-02-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6961,Fadime,KARAMAN,2025-07-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6963,Süleyman,VAN,2026-12-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6965,Emine,MARDİN,2026-02-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6970,Leyla,YALOVA,2026-12-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6971,Merve,ORDU,2026-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6977,Fatma,KÜTAHYA,2025-12-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6982,Ayşe,ADANA,2026-11-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6983,Recep,AĞRI,2025-04-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6985,Hüseyin,BİTLİS,2025-12-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6986,Ahmet,BALIKESİR,2027-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6991,Kübra,AYDIN,2028-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6995,Mehmet,ÇANKIRI,2027-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6996,Süleyman,SİVAS,2027-03-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7000,Enes,KİLİS,2026-03-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7002,Muhammed,AKSARAY,2025-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7003,Hatice,SİVAS,2025-05-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7015,Merve,TEKİRDAĞ,2025-02-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7016,Aysel,KIRIKKALE,2027-02-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7017,Murat,TOKAT,2026-10-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7018,Yasin,KIRIKKALE,2026-08-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7020,Ayşegül,MUŞ,2026-11-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7023,Ömer,ŞIRNAK,2027-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7024,Ayşe,KARAMAN,2026-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7027,Osman,YALOVA,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7036,Songül,KİLİS,2027-04-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7041,Mustafa,YOZGAT,2025-08-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
7044,Yağmur,GİRESUN,2027-05-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6733,Aynur,KIRKLARELİ,2025-11-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6748,Ömer,KARAMAN,2025-12-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6753,Emine,TEKİRDAĞ,2026-12-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6762,Rabia,KONYA,2027-10-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6763,Fadime,KIRŞEHİR,2028-04-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6765,Osman,IĞDIR,2027-05-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6766,Recep,HATAY,2027-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6771,Emine,RİZE,2025-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6781,Ayşe,SİNOP,2025-04-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6784,Halil,İSTANBUL,2027-02-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6790,Burak,MUŞ,2025-05-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6791,Ayşe,VAN,2026-07-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6793,Ahmet,AMASYA,2025-06-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6795,Hatice,ISPARTA,2028-02-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6812,Süleyman,ARTVİN,2028-05-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6814,Ahmet,VAN,2026-10-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6820,Zehra,BATMAN,2026-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6822,Meryem,SAMSUN,2025-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6831,Sevim,ANKARA,2027-10-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6832,Mehmet,ERZİNCAN,2027-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6844,Özlem,YOZGAT,2027-01-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6846,Osman,KARABÜK,2025-01-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6857,Zehra,DÜZCE,2027-03-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6861,Meryem,SAMSUN,2027-05-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6862,Rabia,IĞDIR,2027-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6872,Kadir,MUŞ,2025-10-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6880,Elif,MANİSA,2025-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6881,Fatih,BİNGÖL,2026-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6882,Emre,BURDUR,2026-12-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6579,Yusuf,AĞRI,2026-12-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6581,Özlem,ANKARA,2025-03-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6585,Enes,BAYBURT,2027-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6586,Mehmet,IĞDIR,2025-06-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6592,Zeynep,KARAMAN,2026-09-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6599,Rabia,GÜMÜŞHANE,2025-10-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6610,Ahmet,SİVAS,2026-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6611,Büşra,GİRESUN,2026-10-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6630,Büşra,ŞIRNAK,2025-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6638,Yasemin,KARAMAN,2027-02-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6640,Yasemin,KIRKLARELİ,2026-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6641,Melek,MANİSA,2026-10-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6649,Kübra,ORDU,2026-05-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6651,Sevim,İSTANBUL,2026-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6652,Ahmet,TUNCELİ,2026-04-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6655,Süleyman,MARDİN,2026-01-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6656,Murat,DÜZCE,2027-01-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6668,Fatma,DÜZCE,2025-10-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6669,Serkan,ÇANAKKALE,2025-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6670,Muhammed,BİTLİS,2026-02-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6673,Emine,MANİSA,2026-06-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6674,Meryem,OSMANİYE,2026-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6677,Emre,AĞRI,2025-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6678,Ayşe,ANKARA,2025-12-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6679,Esra,AMASYA,2026-08-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6680,Aynur,TEKİRDAĞ,2026-06-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6683,Özlem,KOCAELİ,2025-02-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6687,Ayşe,ORDU,2026-10-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6690,Hacer,ERZİNCAN,2026-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6694,Kadir,UŞAK,2026-12-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6704,Merve,ÇANAKKALE,2025-05-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6708,Ayşe,BALIKESİR,2026-02-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6712,Murat,DÜZCE,2025-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6717,Recep,BURDUR,2026-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6719,Yasin,BALIKESİR,2025-11-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6723,Mahmut,TRABZON,2027-05-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6730,Ayşegül,DÜZCE,2027-05-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6732,Hakan,MUŞ,2025-09-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6424,Adem,BİTLİS,2026-10-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6428,Fatma,IĞDIR,2026-01-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6432,Enes,ÇANAKKALE,2027-12-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6433,Osman,ISPARTA,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6436,Ahmet,ELAZIĞ,2028-02-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6438,Metin,TEKİRDAĞ,2025-08-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6448,Meryem,ERZURUM,2026-06-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6449,Hatice,BİLECİK,2026-02-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6452,Kadir,MARDİN,2026-10-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6457,Mehmet,OSMANİYE,2027-06-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6458,Hacer,BAYBURT,2027-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6465,Burak,DİYARBAKIR,2026-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6472,Furkan,MERSİN,2025-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6473,Ramazan,KASTAMONU,2025-03-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6480,Tuğba,UŞAK,2028-04-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6482,Aynur,GAZİANTEP,2026-11-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6486,Zehra,ARDAHAN,2025-11-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6490,İbrahim,ERZİNCAN,2028-04-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
6496,Yasin,DİYARBAKIR,2026-01-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
